Frequency (Hz)	Level (dB)
6878.906250	-86.786896
6884.765625	-83.768066
6890.625000	-81.048294
6896.484375	-79.475731
6902.343750	-80.741837
6908.203125	-83.152138
6914.062500	-83.836693
6919.921875	-83.480659
6925.781250	-83.164314
6931.640625	-83.542542
6937.500000	-81.606300
6943.359375	-80.374092
6949.218750	-79.227478
6955.078125	-80.575867
6960.937500	-83.304474
6966.796875	-82.516724
6972.656250	-82.770332
6978.515625	-82.708740
6984.375000	-81.524460
6990.234375	-80.460327
6996.093750	-78.955719
7001.953125	-79.611916
7007.812500	-79.417061
7013.671875	-79.005264
7019.531250	-80.957390
7025.390625	-80.814995
7031.250000	-80.312775
7037.109375	-81.408295
7042.968750	-83.277840
7048.828125	-82.514961
7054.687500	-80.211754
7060.546875	-76.188751
7066.406250	-72.750114
7072.265625	-65.088379
7078.125000	-58.035374
7083.984375	-56.981747
7089.843750	-58.363495
7095.703125	-55.266338
7101.562500	-58.582214
7107.421875	-64.577591
7113.281250	-67.039909
7119.140625	-70.393715
7125.000000	-71.863815
7130.859375	-69.342819
7136.718750	-69.839157
7142.578125	-70.747185
7148.437500	-70.014854
7154.296875	-70.320229
7160.156250	-71.703743
7166.015625	-78.250015
7171.875000	-81.271362
7177.734375	-81.005722
7183.593750	-83.149216
7189.453125	-81.702492
7195.312500	-81.416000
7201.171875	-82.661339
7207.031250	-83.975136
7212.890625	-84.798416
7218.750000	-86.442917
7224.609375	-85.715302
7230.468750	-85.780731
7236.328125	-84.048981
7242.187500	-85.536163
7248.046875	-85.662354
7253.906250	-85.915039
7259.765625	-85.223633
7265.625000	-84.299507
7271.484375	-84.492188
7277.343750	-86.566452
7283.203125	-87.921127
7289.062500	-87.760048
7294.921875	-87.387970
7300.781250	-87.348747
7306.640625	-86.326859
7312.500000	-83.267517
7318.359375	-83.115707
7324.218750	-83.178894
7330.078125	-82.735695
7335.937500	-83.823410
7341.796875	-82.901756
7347.656250	-84.173714
7353.515625	-85.520691
7359.375000	-87.067787
7365.234375	-86.894707
7371.093750	-85.999199
7376.953125	-86.272072
7382.812500	-85.831573
7388.671875	-85.988869
7394.531250	-87.355721
7400.390625	-88.402008
7406.250000	-87.397385
7412.109375	-86.894089
7417.968750	-86.088226
7423.828125	-83.452492
7429.687500	-85.238457
7435.546875	-85.486008
7441.406250	-84.374977
7447.265625	-86.046631
7453.125000	-86.070213
7458.984375	-85.072121
7464.843750	-85.921989
7470.703125	-87.427032
7476.562500	-86.142838
7482.421875	-85.619896
7488.281250	-85.982124
7494.140625	-85.434982
7500.000000	-84.738091
7505.859375	-82.538414
7511.718750	-78.458000
7517.578125	-71.941689
7523.437500	-68.429588
7529.296875	-68.871262
7535.156250	-67.384712
7541.015625	-66.666702
7546.875000	-70.963455
7552.734375	-79.051468
7558.593750	-81.176620
7564.453125	-81.276360
7570.312500	-80.828163
7576.171875	-81.828880
7582.031250	-83.334602
7587.890625	-83.669586
7593.750000	-81.046730
7599.609375	-79.040878
7605.468750	-78.564842
7611.328125	-81.258965
7617.187500	-83.583351
7623.046875	-85.434822
7628.906250	-85.058510
7634.765625	-86.599823
7640.625000	-86.706383
7646.484375	-86.975098
7652.343750	-87.490181
7658.203125	-86.663506
7664.062500	-87.160591
7669.921875	-87.246262
7675.781250	-86.753632
7681.640625	-86.089180
7687.500000	-87.358246
7693.359375	-89.469955
7699.218750	-90.253052
7705.078125	-89.262085
7710.937500	-88.202583
7716.796875	-89.007019
7722.656250	-89.838867
7728.515625	-89.005257
7734.375000	-90.104355
7740.234375	-91.003281
7746.093750	-91.737778
7751.953125	-89.611473
7757.812500	-87.222633
7763.671875	-88.362106
7769.531250	-89.817780
7775.390625	-90.515594
7781.250000	-90.496109
7787.109375	-93.196655
7792.968750	-92.492676
7798.828125	-90.935211
7804.687500	-90.616951
7810.546875	-90.293144
7816.406250	-91.822701
7822.265625	-90.614922
7828.125000	-89.735809
7833.984375	-90.597557
7839.843750	-90.840569
7845.703125	-91.353516
7851.562500	-90.395119
7857.421875	-91.456520
7863.281250	-89.531273
7869.140625	-89.732430
7875.000000	-92.881035
7880.859375	-89.975151
7886.718750	-90.341499
7892.578125	-91.672653
7898.437500	-88.434471
7904.296875	-88.740974
7910.156250	-90.774139
7916.015625	-88.364029
7921.875000	-85.846802
7927.734375	-86.530891
7933.593750	-86.971794
7939.453125	-86.834961
7945.312500	-84.748528
7951.171875	-80.850502
7957.031250	-73.411835
7962.890625	-67.183197
7968.750000	-64.870537
7974.609375	-67.260086
7980.468750	-67.654549
7986.328125	-69.800781
7992.187500	-75.843491
7998.046875	-77.644432
8003.906250	-76.634026
8009.765625	-78.208145
8015.625000	-80.439819
8021.484375	-83.038361
8027.343750	-84.266800
8033.203125	-85.497963
8039.062500	-81.888939
8044.921875	-76.274185
8050.781250	-72.780670
8056.640625	-74.887276
8062.500000	-82.555130
8068.359375	-82.614502
8074.218750	-83.348251
8080.078125	-83.026199
8085.937500	-83.915131
8091.796875	-85.325073
8097.656250	-84.920166
8103.515625	-83.320381
8109.375000	-81.465294
8115.234375	-83.984184
8121.093750	-87.936256
8126.953125	-85.979988
8132.812500	-86.656036
8138.671875	-88.111656
8144.531250	-86.623108
8150.390625	-85.833435
8156.250000	-86.552498
8162.109375	-85.769005
8167.968750	-84.763298
8173.828125	-83.035248
8179.687500	-84.442085
8185.546875	-84.517593
8191.406250	-85.366814
8197.265625	-85.860420
8203.125000	-85.774269
8208.984375	-86.619476
8214.843750	-86.383057
8220.703125	-88.239029
8226.562500	-88.535133
8232.421875	-87.383347
8238.281250	-86.119240
8244.140625	-86.626366
8250.000000	-87.178513
8255.859375	-85.795555
8261.718750	-84.328079
8267.578125	-85.614182
8273.437500	-85.759529
8279.296875	-87.249550
8285.156250	-86.886497
8291.015625	-85.976456
8296.875000	-85.973183
8302.734375	-86.437767
8308.593750	-85.183403
8314.453125	-86.407906
8320.312500	-86.457664
8326.171875	-86.201645
8332.031250	-87.453751
8337.890625	-86.813202
8343.750000	-85.261337
8349.609375	-84.838722
8355.468750	-85.001480
8361.328125	-85.117645
8367.187500	-83.815842
8373.046875	-84.888374
8378.906250	-85.530945
8384.765625	-84.535614
8390.625000	-83.790871
8396.484375	-79.994446
8402.343750	-74.272331
8408.203125	-70.814369
8414.062500	-70.436203
8419.921875	-72.379906
8425.781250	-69.905716
8431.640625	-72.843437
8437.500000	-81.057899
8443.359375	-87.273186
8449.218750	-85.854263
8455.078125	-86.325592
8460.937500	-86.066071
8466.796875	-87.979439
8472.656250	-88.003738
8478.515625	-89.187828
8484.375000	-84.624374
8490.234375	-80.887840
8496.093750	-77.918320
8501.953125	-77.418442
8507.812500	-80.969353
8513.671875	-84.921432
8519.531250	-87.693558
8525.390625	-88.508240
8531.250000	-88.594810
8537.109375	-90.252731
8542.968750	-90.746437
8548.828125	-89.639732
8554.687500	-89.928230
8560.546875	-90.505104
8566.406250	-90.327553
8572.265625	-89.782501
8578.125000	-90.587662
8583.984375	-94.080566
8589.843750	-94.458885
8595.703125	-93.467415
8601.562500	-92.442001
8607.421875	-90.983292
8613.281250	-91.670441
8619.140625	-92.413498
8625.000000	-92.213570
8630.859375	-91.287041
8636.718750	-89.591324
8642.578125	-88.650978
8648.437500	-89.156570
8654.296875	-89.560928
8660.156250	-88.263565
8666.015625	-88.052773
8671.875000	-87.938637
8677.734375	-89.899475
8683.593750	-88.617943
8689.453125	-87.315720
8695.312500	-87.835938
8701.171875	-89.711723
8707.031250	-91.205544
8712.890625	-91.500481
8718.750000	-90.198868
8724.609375	-89.898422
8730.468750	-90.947746
8736.328125	-90.552979
8742.187500	-89.216446
8748.046875	-89.759972
8753.906250	-90.079170
8759.765625	-90.318344
8765.625000	-89.752243
8771.484375	-89.739090
8777.343750	-87.292000
8783.203125	-87.323128
8789.062500	-88.036331
8794.921875	-89.683708
8800.781250	-90.158318
8806.640625	-89.516685
8812.500000	-87.597260
8818.359375	-87.442322
8824.218750	-88.421127
8830.078125	-86.011719
8835.937500	-82.587273
8841.796875	-78.069733
8847.656250	-73.370522
8853.515625	-71.356491
8859.375000	-73.763184
8865.234375	-73.182205
8871.093750	-72.993927
8876.953125	-74.960472
8882.812500	-75.035500
8888.671875	-72.175407
8894.531250	-74.504883
8900.390625	-77.822495
8906.250000	-80.542213
8912.109375	-84.848877
8917.968750	-83.832474
8923.828125	-84.205048
8929.687500	-84.336601
8935.546875	-82.079933
8941.406250	-78.949539
8947.265625	-76.013527
8953.125000	-75.683151
8958.984375	-79.820007
8964.843750	-89.551857
8970.703125	-87.229980
8976.562500	-88.654419
8982.421875	-90.981430
8988.281250	-90.136276
8994.140625	-89.248138
9000.000000	-88.797531
9005.859375	-90.338989
9011.718750	-90.531601
9017.578125	-91.405457
9023.437500	-92.740868
9029.296875	-90.619293
9035.156250	-90.081596
9041.015625	-90.674599
9046.875000	-90.969719
9052.734375	-89.660713
9058.593750	-88.586502
9064.453125	-89.174026
9070.312500	-90.143860
9076.171875	-90.515587
9082.031250	-88.233856
9087.890625	-89.014572
9093.750000	-90.314926
9099.609375	-89.611488
9105.468750	-89.241684
9111.328125	-89.089806
9117.187500	-91.264015
9123.046875	-90.086823
9128.906250	-90.155464
9134.765625	-89.599968
9140.625000	-90.385742
9146.484375	-91.230049
9152.343750	-92.877945
9158.203125	-92.114471
9164.062500	-90.446335
9169.921875	-89.962166
9175.781250	-90.236092
9181.640625	-89.502441
9187.500000	-90.058128
9193.359375	-91.754333
9199.218750	-93.006927
9205.078125	-90.787918
9210.937500	-88.728622
9216.796875	-90.479507
9222.656250	-92.704720
9228.515625	-91.344109
9234.375000	-90.919296
9240.234375	-92.711670
9246.093750	-94.035988
9251.953125	-92.611092
9257.812500	-91.950150
9263.671875	-91.561974
9269.531250	-91.400864
9275.390625	-87.940834
9281.250000	-81.167786
9287.109375	-74.650284
9292.968750	-72.661179
9298.828125	-73.830101
9304.687500	-75.646118
9310.546875	-70.937149
9316.406250	-71.478065
9322.265625	-74.215919
9328.125000	-77.047005
9333.984375	-75.909218
9339.843750	-80.729568
9345.703125	-78.697861
9351.562500	-78.650505
9357.421875	-80.959602
9363.281250	-82.371346
9369.140625	-82.266411
9375.000000	-82.729523
9380.859375	-82.816574
9386.718750	-80.767212
9392.578125	-81.083290
9398.437500	-79.297722
9404.296875	-79.489380
9410.156250	-85.020576
9416.015625	-88.284874
9421.875000	-87.697083
9427.734375	-90.350044
9433.593750	-88.790489
9439.453125	-88.494408
9445.312500	-90.791725
9451.171875	-90.867287
9457.031250	-91.443352
9462.890625	-91.129776
9468.750000	-92.452362
9474.609375	-91.708267
9480.468750	-91.626648
9486.328125	-91.895470
9492.187500	-91.766762
9498.046875	-90.348534
9503.906250	-88.602074
9509.765625	-88.793259
9515.625000	-90.690224
9521.484375	-91.055878
9527.343750	-90.467964
9533.203125	-91.389252
9539.062500	-92.398621
9544.921875	-92.939308
9550.781250	-93.141151
9556.640625	-91.106430
9562.500000	-94.011223
9568.359375	-92.305771
9574.218750	-92.278770
9580.078125	-93.159462
9585.937500	-92.521294
9591.796875	-91.889610
9597.656250	-93.190582
9603.515625	-93.311447
9609.375000	-91.776527
9615.234375	-91.129929
9621.093750	-92.246323
9626.953125	-92.943253
9632.812500	-93.582565
9638.671875	-93.796432
9644.531250	-94.248184
9650.390625	-94.002678
9656.250000	-93.805649
9662.109375	-93.251144
9667.968750	-93.601204
9673.828125	-92.950691
9679.687500	-92.904274
9685.546875	-93.507431
9691.406250	-93.471031
9697.265625	-93.731667
9703.125000	-92.912285
9708.984375	-92.529686
9714.843750	-92.861961
9720.703125	-90.517014
9726.562500	-86.444031
9732.421875	-83.023453
9738.281250	-82.347984
9744.140625	-80.014709
9750.000000	-80.788574
9755.859375	-79.158966
9761.718750	-76.751846
9767.578125	-79.928886
9773.437500	-83.762863
9779.296875	-83.707779
9785.156250	-83.619347
9791.015625	-84.515778
9796.875000	-85.230995
9802.734375	-85.922951
9808.593750	-86.222908
9814.453125	-88.740639
9820.312500	-88.796936
9826.171875	-88.903389
9832.031250	-89.145706
9837.890625	-85.719765
9843.750000	-82.423958
9849.609375	-82.610306
9855.468750	-86.173157
9861.328125	-92.296555
9867.187500	-91.480843
9873.046875	-92.622101
9878.906250	-93.731194
9884.765625	-93.041252
9890.625000	-93.032265
9896.484375	-94.118637
9902.343750	-92.749825
9908.203125	-92.415070
9914.062500	-94.528534
9919.921875	-94.403687
9925.781250	-94.529999
9931.640625	-96.072830
9937.500000	-96.122559
9943.359375	-94.936790
9949.218750	-92.661537
9955.078125	-93.882080
9960.937500	-96.141991
9966.796875	-95.589211
9972.656250	-96.331779
9978.515625	-93.989975
9984.375000	-93.532410
9990.234375	-95.436089
9996.093750	-95.455460
10001.953125	-95.890854
10007.812500	-94.370842
10013.671875	-94.296349
10019.531250	-96.288383
10025.390625	-94.015480
10031.250000	-93.917488
10037.109375	-93.162598
10042.968750	-93.790062
10048.828125	-92.494194
10054.687500	-93.259583
10060.546875	-92.954201
10066.406250	-92.366356
10072.265625	-93.500168
10078.125000	-91.499886
10083.984375	-90.129128
10089.843750	-91.547630
10095.703125	-92.868210
10101.562500	-92.585335
10107.421875	-91.635979
10113.281250	-91.323029
10119.140625	-91.499870
10125.000000	-92.578445
10130.859375	-93.043068
10136.718750	-93.371048
10142.578125	-93.128998
10148.437500	-92.706100
10154.296875	-92.719101
10160.156250	-90.441452
10166.015625	-85.195663
10171.875000	-81.304062
10177.734375	-78.330017
10183.593750	-76.654587
10189.453125	-77.340042
10195.312500	-77.314430
10201.171875	-76.576294
10207.031250	-78.880379
10212.890625	-81.631020
10218.750000	-84.209152
10224.609375	-83.906693
10230.468750	-86.031364
10236.328125	-88.545219
10242.187500	-87.057220
10248.046875	-87.031250
10253.906250	-86.013046
10259.765625	-85.854965
10265.625000	-87.308937
10271.484375	-89.197708
10277.343750	-90.758827
10283.203125	-87.865601
10289.062500	-83.735992
10294.921875	-84.633057
10300.781250	-87.226898
10306.640625	-89.489212
10312.500000	-91.843826
10318.359375	-90.969490
10324.218750	-92.211975
10330.078125	-93.984787
10335.937500	-91.998543
10341.796875	-92.522705
10347.656250	-92.422333
10353.515625	-92.307915
10359.375000	-91.760208
10365.234375	-92.265488
10371.093750	-92.735641
10376.953125	-93.977531
10382.812500	-92.416931
10388.671875	-92.857719
10394.531250	-92.308556
10400.390625	-90.526321
10406.250000	-91.874939
10412.109375	-94.189835
10417.968750	-93.010139
10423.828125	-92.794724
10429.687500	-92.946175
10435.546875	-93.713394
10441.406250	-93.830833
10447.265625	-93.613770
10453.125000	-92.882095
10458.984375	-92.869781
10464.843750	-93.494469
10470.703125	-93.683540
10476.562500	-95.095863
10482.421875	-93.935211
10488.281250	-92.889519
10494.140625	-91.868538
10500.000000	-93.159233
10505.859375	-93.953926
10511.718750	-92.476860
10517.578125	-92.983986
10523.437500	-90.348137
10529.296875	-90.071808
10535.156250	-91.834770
10541.015625	-91.131546
10546.875000	-92.118607
10552.734375	-92.094391
10558.593750	-90.669899
10564.453125	-90.272430
10570.312500	-91.038269
10576.171875	-90.987007
10582.031250	-92.105598
10587.890625	-93.014679
10593.750000	-92.034737
10599.609375	-90.809441
10605.468750	-91.396011
10611.328125	-86.401695
10617.187500	-81.652039
10623.046875	-79.329292
10628.906250	-80.499756
10634.765625	-82.753197
10640.625000	-79.482971
10646.484375	-79.928123
10652.343750	-82.449486
10658.203125	-83.022308
10664.062500	-79.819824
10669.921875	-78.259094
10675.781250	-84.016472
10681.640625	-86.211929
10687.500000	-87.523338
10693.359375	-89.601151
10699.218750	-88.925774
10705.078125	-88.048569
10710.937500	-89.089096
10716.796875	-89.552032
10722.656250	-90.317001
10728.515625	-87.529198
10734.375000	-83.852829
10740.234375	-82.640228
10746.093750	-83.740532
10751.953125	-86.418655
10757.812500	-90.345703
10763.671875	-90.979980
10769.531250	-91.121857
10775.390625	-92.187569
10781.250000	-92.537193
10787.109375	-92.712944
10792.968750	-92.343903
10798.828125	-91.746841
10804.687500	-92.347031
10810.546875	-93.501328
10816.406250	-96.228760
10822.265625	-93.416718
10828.125000	-92.430267
10833.984375	-93.817528
10839.843750	-95.106323
10845.703125	-93.392189
10851.562500	-92.522141
10857.421875	-92.091103
10863.281250	-93.013496
10869.140625	-92.912346
10875.000000	-93.768959
10880.859375	-93.083801
10886.718750	-93.681686
10892.578125	-93.259201
10898.437500	-92.453476
10904.296875	-93.061226
10910.156250	-94.695328
10916.015625	-96.612259
10921.875000	-95.493668
10927.734375	-94.781151
10933.593750	-92.124878
10939.453125	-93.424873
10945.312500	-92.339287
10951.171875	-92.487610
10957.031250	-94.630424
10962.890625	-94.245567
10968.750000	-92.476677
10974.609375	-93.038155
10980.468750	-93.164497
10986.328125	-92.553497
10992.187500	-92.658104
10998.046875	-92.440392
11003.906250	-92.963463
11009.765625	-93.301498
11015.625000	-94.637924
11021.484375	-94.208122
11027.343750	-95.819733
11033.203125	-96.211632
11039.062500	-94.774597
11044.921875	-92.582405
11050.781250	-92.052071
11056.640625	-88.518158
11062.500000	-87.011162
11068.359375	-85.765518
11074.218750	-83.535744
11080.078125	-82.829567
11085.937500	-84.203461
11091.796875	-86.107315
11097.656250	-86.902412
11103.515625	-87.791168
11109.375000	-85.929192
11115.234375	-85.615845
11121.093750	-89.708267
11126.953125	-91.982826
11132.812500	-93.130341
11138.671875	-93.442909
11144.531250	-90.624260
11150.390625	-90.187424
11156.250000	-89.834991
11162.109375	-90.229996
11167.968750	-91.378586
11173.828125	-91.408272
11179.687500	-87.895370
11185.546875	-86.785561
11191.406250	-89.211082
11197.265625	-91.031410
11203.125000	-92.351524
11208.984375	-91.616463
11214.843750	-90.295006
11220.703125	-90.042892
11226.562500	-92.237442
11232.421875	-91.618515
11238.281250	-90.515305
11244.140625	-92.692909
11250.000000	-93.351562
11255.859375	-92.891640
11261.718750	-92.977493
11267.578125	-91.372353
11273.437500	-90.269325
11279.296875	-92.040855
11285.156250	-93.452835
11291.015625	-90.725105
11296.875000	-89.917633
11302.734375	-91.256569
11308.593750	-93.100647
11314.453125	-91.226639
11320.312500	-91.318825
11326.171875	-92.264641
11332.031250	-92.372002
11337.890625	-91.586479
11343.750000	-90.993141
11349.609375	-91.144524
11355.468750	-93.262383
11361.328125	-94.298042
11367.187500	-92.828270
11373.046875	-90.006393
11378.906250	-88.815361
11384.765625	-89.693169
11390.625000	-88.138458
11396.484375	-87.788467
11402.343750	-90.296036
11408.203125	-90.283333
11414.062500	-89.352226
11419.921875	-89.954712
11425.781250	-90.737991
11431.640625	-91.113495
11437.500000	-90.316185
11443.359375	-90.045853
11449.218750	-91.662842
11455.078125	-91.421257
11460.937500	-91.333847
11466.796875	-91.035172
11472.656250	-91.119576
11478.515625	-90.794548
11484.375000	-89.100319
11490.234375	-87.037956
11496.093750	-81.811142
11501.953125	-80.671631
11507.812500	-78.099396
11513.671875	-79.301727
11519.531250	-82.225288
11525.390625	-83.674553
11531.250000	-81.999123
11537.109375	-80.122902
11542.968750	-81.287178
11548.828125	-83.260216
11554.687500	-82.017128
11560.546875	-80.687698
11566.406250	-85.220551
11572.265625	-86.108627
11578.125000	-86.869858
11583.984375	-88.642693
11589.843750	-86.513535
11595.703125	-86.629784
11601.562500	-86.441475
11607.421875	-88.231644
11613.281250	-90.161339
11619.140625	-90.967651
11625.000000	-91.126808
11630.859375	-90.542953
11636.718750	-90.028717
11642.578125	-91.216827
11648.437500	-92.564339
11654.296875	-92.245148
11660.156250	-93.375298
11666.015625	-93.351242
11671.875000	-94.240654
11677.734375	-91.974609
11683.593750	-91.094055
11689.453125	-92.426659
11695.312500	-93.526711
11701.171875	-94.903320
11707.031250	-94.575241
11712.890625	-92.410110
11718.750000	-92.376495
11724.609375	-94.316093
11730.468750	-95.185135
11736.328125	-93.474670
11742.187500	-94.135406
11748.046875	-94.872124
11753.906250	-95.580040
11759.765625	-95.387154
11765.625000	-94.390152
11771.484375	-94.549049
11777.343750	-95.742081
11783.203125	-95.653740
11789.062500	-95.108269
11794.921875	-95.926514
11800.781250	-95.855156
11806.640625	-97.332047
11812.500000	-95.012665
11818.359375	-93.369118
11824.218750	-93.942245
11830.078125	-94.982773
11835.937500	-94.216835
11841.796875	-95.461708
11847.656250	-95.963554
11853.515625	-94.025154
11859.375000	-94.452606
11865.234375	-94.965363
11871.093750	-95.850273
11876.953125	-95.790489
11882.812500	-95.253021
11888.671875	-94.783829
11894.531250	-95.470261
11900.390625	-96.044968
11906.250000	-95.834984
11912.109375	-95.819275
11917.968750	-94.971901
11923.828125	-96.509285
11929.687500	-93.100456
11935.546875	-87.707687
11941.406250	-82.791504
11947.265625	-81.942337
11953.125000	-82.301331
11958.984375	-84.369705
11964.843750	-86.056534
11970.703125	-83.217728
11976.562500	-84.668106
11982.421875	-87.676811
11988.281250	-90.109612
11994.140625	-89.191490
12000.000000	-85.764259
12005.859375	-85.863235
12011.718750	-87.141426
12017.578125	-84.856056
12023.437500	-87.278854
12029.296875	-90.762909
12035.156250	-90.180168
12041.015625	-89.533531
12046.875000	-88.066139
12052.734375	-89.351349
12058.593750	-89.616455
12064.453125	-88.596588
12070.312500	-88.478264
12076.171875	-88.465431
12082.031250	-89.947990
12087.890625	-90.963226
12093.750000	-91.767471
12099.609375	-93.528580
12105.468750	-93.659912
12111.328125	-93.830482
12117.187500	-92.567398
12123.046875	-91.838493
12128.906250	-91.164749
12134.765625	-92.183212
12140.625000	-94.519218
12146.484375	-94.620796
12152.343750	-93.552299
12158.203125	-92.779991
12164.062500	-92.770584
12169.921875	-94.703209
12175.781250	-92.841621
12181.640625	-92.337189
12187.500000	-92.619972
12193.359375	-93.657898
12199.218750	-94.481003
12205.078125	-94.896584
12210.937500	-94.030235
12216.796875	-93.230484
12222.656250	-94.007446
12228.515625	-93.404518
12234.375000	-92.280342
12240.234375	-92.910301
12246.093750	-92.687553
12251.953125	-92.211914
12257.812500	-90.643333
12263.671875	-91.210518
12269.531250	-92.711685
12275.390625	-91.698540
12281.250000	-90.867470
12287.109375	-90.524193
12292.968750	-91.719719
12298.828125	-93.029610
12304.687500	-91.380592
12310.546875	-91.005577
12316.406250	-91.425148
12322.265625	-90.347321
12328.125000	-89.955292
12333.984375	-90.913254
12339.843750	-92.006645
12345.703125	-92.217850
12351.562500	-92.253387
12357.421875	-92.114746
12363.281250	-91.681206
12369.140625	-92.050987
12375.000000	-90.353043
12380.859375	-84.129044
12386.718750	-81.368393
12392.578125	-82.508850
12398.437500	-83.435104
12404.296875	-85.250626
12410.156250	-84.564888
12416.015625	-82.200241
12421.875000	-82.567093
12427.734375	-83.427147
12433.593750	-87.375961
12439.453125	-90.821884
12445.312500	-86.159851
12451.171875	-84.963814
12457.031250	-85.166489
12462.890625	-84.817329
12468.750000	-87.509644
12474.609375	-89.572128
12480.468750	-90.194008
12486.328125	-91.174873
12492.187500	-89.062691
12498.046875	-89.622086
12503.906250	-91.926674
12509.765625	-90.715813
12515.625000	-89.567619
12521.484375	-90.473770
12527.343750	-92.657173
12533.203125	-93.589630
12539.062500	-93.826141
12544.921875	-95.255753
12550.781250	-94.059052
12556.640625	-94.727463
12562.500000	-95.742867
12568.359375	-95.290665
12574.218750	-94.316292
12580.078125	-93.731361
12585.937500	-96.113419
12591.796875	-94.699104
12597.656250	-95.269707
12603.515625	-94.839462
12609.375000	-96.034111
12615.234375	-95.693245
12621.093750	-95.939171
12626.953125	-95.433678
12632.812500	-95.739243
12638.671875	-97.077232
12644.531250	-97.660500
12650.390625	-95.893417
12656.250000	-95.716675
12662.109375	-95.102768
12667.968750	-94.272270
12673.828125	-94.709549
12679.687500	-95.352554
12685.546875	-96.090225
12691.406250	-97.379631
12697.265625	-96.491974
12703.125000	-94.926941
12708.984375	-95.875351
12714.843750	-95.014542
12720.703125	-94.565628
12726.562500	-94.849297
12732.421875	-95.624054
12738.281250	-97.015335
12744.140625	-96.259453
12750.000000	-95.928947
12755.859375	-97.910767
12761.718750	-95.251213
12767.578125	-92.785469
12773.437500	-94.787231
12779.296875	-95.768364
12785.156250	-95.906891
12791.015625	-95.895447
12796.875000	-97.315163
12802.734375	-98.908386
12808.593750	-96.862892
12814.453125	-95.946686
12820.312500	-94.972839
12826.171875	-91.611168
12832.031250	-89.974205
12837.890625	-87.677208
12843.750000	-86.777229
12849.609375	-89.579346
12855.468750	-87.962585
12861.328125	-88.391907
12867.187500	-85.533112
12873.046875	-85.370941
12878.906250	-88.979881
12884.765625	-91.311111
12890.625000	-90.930428
12896.484375	-92.548676
12902.343750	-95.693336
12908.203125	-95.415413
12914.062500	-93.905937
12919.921875	-93.647957
12925.781250	-94.583748
12931.640625	-95.528969
12937.500000	-95.118813
12943.359375	-92.984222
12949.218750	-95.614212
12955.078125	-95.805061
12960.937500	-93.187592
12966.796875	-90.963837
12972.656250	-90.353424
12978.515625	-90.873474
12984.375000	-92.582733
12990.234375	-93.613449
12996.093750	-94.228294
13001.953125	-95.707115
13007.812500	-95.670212
13013.671875	-94.857803
13019.531250	-95.752769
13025.390625	-95.575493
13031.250000	-94.553009
13037.109375	-96.593033
13042.968750	-95.507607
13048.828125	-94.923248
13054.687500	-96.516586
13060.546875	-98.155083
13066.406250	-98.994484
13072.265625	-99.160149
13078.125000	-97.893234
13083.984375	-96.866997
13089.843750	-96.831650
13095.703125	-97.138634
13101.562500	-97.086411
13107.421875	-97.162994
13113.281250	-96.664253
13119.140625	-96.919731
13125.000000	-96.211411
13130.859375	-97.310944
13136.718750	-99.037453
13142.578125	-97.791451
13148.437500	-97.812202
13154.296875	-96.451851
13160.156250	-94.957504
13166.015625	-96.088348
13171.875000	-95.585915
13177.734375	-94.901405
13183.593750	-97.447121
13189.453125	-100.538521
13195.312500	-98.462128
13201.171875	-95.902756
13207.031250	-94.375908
13212.890625	-94.936790
13218.750000	-96.315239
13224.609375	-97.808067
13230.468750	-97.194473
13236.328125	-96.428764
13242.187500	-96.814278
13248.046875	-97.268135
13253.906250	-98.075470
13259.765625	-96.290604
13265.625000	-94.162369
13271.484375	-92.407372
13277.343750	-89.646324
13283.203125	-91.274910
13289.062500	-93.903114
13294.921875	-91.520958
13300.781250	-90.502647
13306.640625	-89.121246
13312.500000	-88.494957
13318.359375	-91.612114
13324.218750	-93.318642
13330.078125	-92.998894
13335.937500	-92.212196
13341.796875	-95.464188
13347.656250	-94.312820
13353.515625	-93.210808
13359.375000	-93.975731
13365.234375	-94.036133
13371.093750	-94.604462
13376.953125	-95.136536
13382.812500	-94.527405
13388.671875	-95.002556
13394.531250	-98.039017
13400.390625	-97.770363
13406.250000	-97.145393
13412.109375	-98.123665
13417.968750	-98.401146
13423.828125	-96.616577
13429.687500	-96.583679
13435.546875	-97.467613
13441.406250	-97.797813
13447.265625	-97.384499
13453.125000	-98.168121
13458.984375	-99.839500
13464.843750	-99.098022
13470.703125	-99.129143
13476.562500	-100.634186
13482.421875	-98.324379
13488.281250	-97.485077
13494.140625	-99.841125
13500.000000	-98.695389
13505.859375	-100.444122
13511.718750	-99.230522
13517.578125	-97.483116
13523.437500	-98.014999
13529.296875	-100.521431
13535.156250	-99.632950
13541.015625	-98.283607
13546.875000	-96.956612
13552.734375	-96.094086
13558.593750	-96.132011
13564.453125	-95.958305
13570.312500	-94.898972
13576.171875	-95.502838
13582.031250	-97.565201
13587.890625	-96.371956
13593.750000	-96.406197
13599.609375	-97.197708
13605.468750	-98.030495
13611.328125	-97.161827
13617.187500	-95.918915
13623.046875	-97.035179
13628.906250	-97.561104
13634.765625	-97.883659
13640.625000	-97.484169
13646.484375	-96.636719
13652.343750	-96.234985
13658.203125	-95.480988
13664.062500	-96.104637
13669.921875	-95.822960
13675.781250	-96.633041
13681.640625	-96.378357
13687.500000	-95.981239
13693.359375	-95.783661
13699.218750	-96.085861
