Frequency (Hz)	Level (dB)
6325.378418	-50.121296
6330.761719	-58.763329
6336.145020	-66.153023
6341.528320	-70.742531
6346.911621	-73.615082
6352.294922	-73.814247
6357.678223	-74.734650
6363.061523	-75.490379
6368.444824	-76.641113
6373.828125	-80.605835
6379.211426	-77.456818
6384.594727	-76.087074
6389.978027	-77.395996
6395.361328	-78.777336
6400.744629	-78.800140
6406.127930	-85.340385
6411.511230	-82.309425
6416.894531	-79.774689
6422.277832	-83.124542
6427.661133	-87.636574
6433.044434	-81.911842
6438.427734	-87.536697
6443.811035	-89.494179
6449.194336	-88.564499
6454.577637	-99.700836
6459.960938	-87.399574
6465.344238	-78.347610
6470.727539	-75.145416
6476.110840	-78.468964
6481.494141	-77.122620
6486.877441	-77.964546
6492.260742	-81.312210
6497.644043	-76.727417
6503.027344	-75.187027
6508.410645	-75.151176
6513.793945	-79.667976
6519.177246	-82.501823
6524.560547	-81.157791
6529.943848	-76.787758
6535.327148	-78.034744
6540.710449	-77.058777
6546.093750	-80.232277
6551.477051	-78.973640
6556.860352	-78.508896
6562.243652	-75.941132
6567.626953	-71.464775
6573.010254	-73.206902
6578.393555	-79.062355
6583.776855	-83.713531
6589.160156	-76.027344
6594.543457	-71.628036
6599.926758	-73.017143
6605.310059	-69.610123
6610.693359	-65.128227
6616.076660	-68.957344
6621.459961	-75.010620
6626.843262	-70.800697
6632.226562	-66.635727
6637.609863	-63.908562
6642.993164	-58.312840
6648.376465	-50.943104
6653.759766	-49.767178
6659.143066	-55.561348
6664.526367	-64.826126
6669.909668	-77.492752
6675.292969	-81.954102
6680.676270	-90.070404
6686.059570	-89.373528
6691.442871	-90.494545
6696.826172	-91.323730
6702.209473	-87.208000
6707.592773	-85.549026
6712.976074	-90.655327
6718.359375	-84.950188
6723.742676	-91.626892
6729.125977	-92.267654
6734.509277	-87.229301
6739.892578	-96.352051
6745.275879	-90.484688
6750.659180	-87.055344
6756.042480	-87.341873
6761.425781	-86.894310
6766.809082	-86.750160
6772.192383	-92.391823
6777.575684	-88.412132
6782.958984	-86.844521
6788.342285	-88.302055
6793.725586	-89.351082
6799.108887	-83.786949
6804.492188	-80.117035
6809.875488	-79.335175
6815.258789	-78.078499
6820.642090	-79.235657
6826.025391	-76.591530
6831.408691	-76.285797
6836.791992	-87.175331
6842.175293	-82.968193
6847.558594	-82.966011
6852.941895	-83.926765
6858.325195	-88.046036
6863.708496	-85.099930
6869.091797	-81.247368
6874.475098	-80.030968
6879.858398	-84.197220
6885.241699	-95.330681
6890.625000	-95.908936
6896.008301	-86.596764
6901.391602	-85.197533
6906.774902	-84.263702
6912.158203	-81.340637
6917.541504	-84.549492
6922.924805	-85.920082
6928.308105	-77.423714
6933.691406	-79.424850
6939.074707	-75.534691
6944.458008	-71.186867
6949.841309	-75.052597
6955.224609	-81.626534
6960.607910	-83.927956
6965.991211	-85.705215
6971.374512	-91.877930
6976.757812	-77.257019
6982.141113	-71.481461
6987.524414	-60.762634
6992.907715	-59.360783
6998.291016	-63.550293
7003.674316	-68.020203
7009.057617	-72.212570
7014.440918	-74.747673
7019.824219	-75.444855
7025.207520	-77.219009
7030.590820	-77.000725
7035.974121	-80.500603
7041.357422	-82.368469
7046.740723	-79.749825
7052.124023	-79.841881
7057.507324	-84.189705
7062.890625	-85.882179
7068.273926	-90.763725
7073.657227	-85.785683
7079.040527	-86.077606
7084.423828	-93.612450
7089.807129	-88.866913
7095.190430	-86.865753
7100.573730	-95.254807
7105.957031	-104.455460
7111.340332	-92.444344
7116.723633	-84.023781
7122.106934	-85.153030
7127.490234	-88.659500
7132.873535	-107.043129
7138.256836	-89.117210
7143.640137	-87.480003
7149.023438	-86.948265
7154.406738	-86.212952
7159.790039	-94.815125
7165.173340	-86.403305
7170.556641	-86.618851
7175.939941	-88.719139
7181.323242	-82.893944
7186.706543	-82.315430
7192.089844	-79.051468
7197.473145	-79.361229
7202.856445	-83.927452
7208.239746	-88.811302
7213.623047	-83.384026
7219.006348	-82.800110
7224.389648	-81.676834
7229.772949	-88.568695
7235.156250	-82.190384
7240.539551	-82.147156
7245.922852	-83.191254
7251.306152	-80.409065
7256.689453	-80.506081
7262.072754	-83.125320
7267.456055	-78.061073
7272.839355	-71.999649
7278.222656	-69.147781
7283.605957	-70.449364
7288.989258	-71.177818
7294.372559	-72.478767
7299.755859	-72.230438
7305.139160	-73.306221
7310.522461	-80.255867
7315.905762	-67.267868
7321.289062	-62.257652
7326.672363	-51.364040
7332.055664	-47.893639
7337.438965	-51.476295
7342.822266	-57.745907
7348.205566	-64.670456
7353.588867	-69.786423
7358.972168	-74.264748
7364.355469	-81.278847
7369.738770	-85.266037
7375.122070	-90.565498
7380.505371	-88.694214
7385.888672	-89.954338
7391.271973	-97.281456
7396.655273	-97.771118
7402.038574	-94.686615
7407.421875	-96.247665
7412.805176	-95.565636
7418.188477	-93.449860
7423.571777	-90.647240
7428.955078	-88.480843
7434.338379	-91.353424
7439.721680	-96.781395
7445.104980	-99.430367
7450.488281	-90.112038
7455.871582	-89.269379
7461.254883	-91.954521
7466.638184	-87.314674
7472.021484	-83.540573
7477.404785	-83.799904
7482.788086	-85.571701
7488.171387	-91.455414
7493.554688	-91.269417
7498.937988	-90.449318
7504.321289	-97.188354
7509.704590	-89.127838
7515.087891	-87.287766
7520.471191	-85.986969
7525.854492	-89.574066
7531.237793	-95.268219
7536.621094	-111.370857
7542.004395	-91.094574
7547.387695	-89.649727
7552.770996	-89.886856
7558.154297	-89.637177
7563.537598	-88.237267
7568.920898	-86.709763
7574.304199	-88.852226
7579.687500	-83.074478
7585.070801	-79.573799
7590.454102	-79.269348
7595.837402	-76.349487
7601.220703	-70.290794
7606.604004	-68.100487
7611.987305	-69.052826
7617.370605	-73.162582
7622.753906	-77.525215
7628.137207	-81.215744
7633.520508	-94.553123
7638.903809	-83.557945
7644.287109	-78.253181
7649.670410	-80.023216
7655.053711	-82.009956
7660.437012	-73.433762
7665.820312	-66.715164
7671.203613	-66.510902
7676.586914	-74.363281
7681.970215	-94.837189
7687.353516	-80.556984
7692.736816	-84.745941
7698.120117	-89.907921
7703.503418	-90.884720
7708.886719	-90.924004
7714.270020	-89.405327
7719.653320	-90.801384
7725.036621	-101.250343
7730.419922	-96.459846
7735.803223	-92.139984
7741.186523	-89.290565
7746.569824	-89.873550
7751.953125	-101.357788
7757.336426	-95.010941
7762.719727	-89.880951
7768.103027	-92.842484
7773.486328	-88.379044
7778.869629	-91.240707
7784.252930	-87.984322
7789.636230	-91.928207
7795.019531	-92.918465
7800.402832	-89.151970
7805.786133	-92.135689
7811.169434	-94.869781
7816.552734	-100.062469
7821.936035	-94.941780
7827.319336	-104.850815
7832.702637	-100.879486
7838.085938	-93.813477
7843.469238	-97.392914
7848.852539	-96.987045
7854.235840	-94.173782
7859.619141	-104.049622
7865.002441	-94.322189
7870.385742	-97.986343
7875.769043	-96.000755
7881.152344	-93.269890
7886.535645	-97.079361
7891.918945	-87.414429
7897.302246	-84.428963
7902.685547	-86.879471
7908.068848	-95.615288
7913.452148	-85.830200
7918.835449	-84.879738
7924.218750	-88.262291
7929.602051	-76.651779
7934.985352	-74.406219
7940.368652	-72.958015
7945.751953	-72.088997
7951.135254	-75.666405
7956.518555	-82.700310
7961.901855	-85.683212
7967.285156	-83.064362
7972.668457	-82.130081
7978.051758	-87.834831
7983.435059	-76.927177
7988.818359	-80.421074
7994.201660	-77.314697
7999.584961	-71.330750
8004.968262	-63.225773
8010.351562	-57.372055
8015.734863	-58.748962
8021.118164	-64.977074
8026.501465	-72.809601
8031.884766	-71.236092
8037.268066	-71.691223
8042.651367	-73.884972
8048.034668	-75.045067
8053.417969	-79.422592
8058.801270	-79.227066
8064.184570	-78.026321
8069.567871	-80.208145
8074.951172	-82.622681
8080.334473	-87.011414
8085.717773	-85.986610
8091.101074	-89.760651
8096.484375	-89.642090
8101.867676	-88.372093
8107.250977	-86.640564
8112.634277	-93.363823
8118.017578	-91.690163
8123.400879	-86.117249
8128.784180	-85.079803
8134.167480	-85.207558
8139.550781	-83.792717
8144.934082	-83.903816
8150.317383	-86.712860
8155.700684	-87.648621
8161.083984	-85.522163
8166.467285	-85.613029
8171.850586	-91.837479
8177.233887	-93.067490
8182.617188	-90.524376
8188.000488	-97.045052
8193.383789	-96.062256
8198.767090	-94.002853
8204.150391	-94.875565
8209.533691	-90.165405
8214.916992	-98.537941
8220.300293	-97.333435
8225.683594	-92.671921
8231.066895	-97.167030
8236.450195	-91.231697
8241.833496	-83.535034
8247.216797	-79.956490
8252.600098	-86.449638
8257.983398	-79.313393
8263.366699	-71.977470
8268.750000	-71.046974
8274.133301	-70.342422
8279.516602	-69.829063
8284.899902	-72.361580
8290.283203	-78.475883
8295.666504	-76.390129
8301.049805	-77.267647
8306.433105	-90.521339
8311.816406	-76.254738
8317.199707	-75.381630
8322.583008	-80.318977
8327.966309	-70.847870
8333.349609	-72.694954
8338.732910	-73.440636
8344.116211	-64.805412
8349.499512	-53.762295
8354.882812	-50.292816
8360.266113	-52.283802
8365.649414	-57.272720
8371.032715	-63.506535
8376.416016	-66.589813
8381.799316	-68.241913
8387.182617	-70.072922
8392.565918	-72.466995
8397.949219	-74.067772
8403.332520	-78.161430
8408.715820	-83.765587
8414.099121	-86.564240
8419.482422	-90.511719
8424.865723	-94.377769
8430.249023	-91.316681
8435.632324	-91.703621
8441.015625	-95.951973
8446.398926	-92.921478
8451.782227	-91.382019
8457.165527	-89.795982
8462.548828	-89.943581
8467.932129	-91.849304
8473.315430	-98.479469
8478.698730	-93.128807
8484.082031	-94.229912
8489.465332	-95.418892
8494.848633	-107.936813
8500.231934	-93.268814
8505.615234	-87.962349
8510.998535	-85.641258
8516.381836	-84.377159
8521.765137	-90.846298
8527.148438	-102.171097
8532.531738	-95.700874
8537.915039	-90.905792
8543.298340	-92.140755
8548.681641	-90.398994
8554.064941	-92.204071
8559.448242	-103.359543
8564.831543	-102.341888
8570.214844	-85.668686
8575.598145	-81.917221
8580.981445	-84.783829
8586.364746	-94.876259
8591.748047	-84.799339
8597.131348	-83.768181
8602.514648	-92.825890
8607.897949	-85.546463
8613.281250	-86.592125
8618.664551	-85.328529
8624.047852	-98.471489
8629.431152	-82.276390
8634.814453	-84.104347
8640.197754	-92.238213
8645.581055	-88.119957
8650.964355	-83.305229
8656.347656	-87.393097
8661.730957	-85.011681
8667.114258	-78.544136
8672.497559	-75.552444
8677.880859	-68.415688
8683.264160	-65.653282
8688.647461	-67.625160
8694.030762	-69.712570
8699.414062	-68.592796
8704.797363	-69.217941
8710.180664	-72.980743
8715.563965	-73.034271
8720.947266	-77.908875
8726.330566	-83.056061
8731.713867	-77.669624
8737.097168	-81.154488
8742.480469	-88.584351
8747.863770	-87.714264
8753.247070	-87.307648
8758.630371	-94.726570
8764.013672	-100.583115
8769.396973	-104.688560
8774.780273	-101.994637
8780.163574	-96.672371
8785.546875	-95.104141
8790.930176	-92.240791
8796.313477	-94.753563
8801.696777	-96.407097
8807.080078	-94.592247
8812.463379	-96.761780
8817.846680	-93.464920
8823.229980	-91.747742
8828.613281	-92.642517
8833.996582	-92.857597
8839.379883	-97.473022
8844.763184	-90.807144
8850.146484	-87.440468
8855.529785	-95.804192
8860.913086	-97.197983
8866.296387	-89.209320
8871.679688	-91.117203
8877.062988	-98.644852
8882.446289	-95.696304
8887.829590	-93.919434
8893.212891	-92.780052
8898.596191	-96.966644
8903.979492	-80.393745
8909.362793	-78.711349
8914.746094	-91.742119
8920.129395	-85.507973
8925.512695	-80.932190
8930.895996	-80.558037
8936.279297	-83.298874
8941.662598	-83.857292
8947.045898	-92.411423
8952.429199	-95.630829
8957.812500	-89.213104
8963.195801	-85.946281
8968.579102	-87.489471
8973.962402	-92.456314
8979.345703	-103.306671
8984.729004	-93.570122
8990.112305	-92.886131
8995.495605	-94.020363
9000.878906	-87.916405
9006.262207	-86.758453
9011.645508	-81.875732
9017.028809	-78.973450
9022.412109	-82.866295
9027.795410	-85.080833
9033.178711	-74.601372
9038.562012	-68.006622
9043.945312	-62.883827
9049.328613	-62.728592
9054.711914	-65.356834
9060.095215	-68.664337
9065.478516	-73.757347
9070.861816	-79.714035
9076.245117	-79.026619
9081.628418	-78.603386
9087.011719	-81.797401
9092.395020	-88.230080
9097.778320	-88.140907
9103.161621	-84.371765
9108.544922	-84.625191
9113.928223	-85.104622
9119.311523	-92.715981
9124.694824	-91.317917
9130.078125	-89.717445
9135.461426	-96.115273
9140.844727	-88.522644
9146.228027	-89.256905
9151.611328	-97.267052
9156.994629	-100.382149
9162.377930	-98.817757
9167.761230	-94.200447
9173.144531	-90.252716
9178.527832	-93.702705
9183.911133	-97.872955
9189.294434	-94.416740
9194.677734	-98.428276
9200.061035	-91.730240
9205.444336	-92.934662
9210.827637	-95.027252
9216.210938	-90.810410
9221.594238	-87.015198
9226.977539	-85.475197
9232.360840	-87.297356
9237.744141	-80.538689
9243.127441	-80.962692
9248.510742	-84.231003
9253.894043	-79.858765
9259.277344	-78.129120
9264.660645	-77.348328
9270.043945	-79.228455
9275.427246	-82.358467
9280.810547	-92.955879
9286.193848	-88.761490
9291.577148	-85.718758
9296.960449	-86.191643
9302.343750	-87.175354
9307.727051	-87.213493
9313.110352	-95.344780
9318.493652	-90.136536
9323.876953	-89.345215
9329.260254	-94.548050
9334.643555	-98.099159
9340.026855	-93.014503
9345.410156	-85.590477
9350.793457	-82.016579
9356.176758	-81.878532
9361.560059	-76.442619
9366.943359	-72.022865
9372.326660	-75.216698
9377.709961	-77.976982
9383.093262	-72.879143
9388.476562	-64.486206
9393.859863	-61.894123
9399.243164	-63.223564
9404.626465	-67.217842
9410.009766	-73.414062
9415.393066	-78.229736
9420.776367	-77.071915
9426.159668	-79.049255
9431.542969	-81.446999
9436.926270	-80.708565
9442.309570	-80.998909
9447.692871	-84.190163
9453.076172	-89.087883
9458.459473	-91.380974
9463.842773	-91.691437
9469.226074	-91.184807
9474.609375	-91.364937
9479.992676	-89.039024
9485.375977	-91.972717
9490.759277	-95.060951
9496.142578	-97.183411
9501.525879	-94.460411
9506.909180	-98.701828
9512.292480	-95.324539
9517.675781	-93.927116
9523.059082	-91.251816
9528.442383	-95.464836
9533.825684	-104.147476
9539.208984	-93.159500
9544.592285	-94.021187
9549.975586	-91.485558
9555.358887	-97.168816
9560.742188	-93.096016
9566.125488	-84.348152
9571.508789	-84.302406
9576.892090	-87.824371
9582.275391	-84.433182
9587.658691	-82.179207
9593.041992	-84.421745
9598.425293	-85.205795
9603.808594	-84.323570
9609.191895	-86.242264
9614.575195	-92.985535
9619.958496	-88.861572
9625.341797	-85.130798
9630.725098	-87.052689
9636.108398	-90.984764
9641.491699	-93.961418
9646.875000	-95.242378
9652.258301	-91.142784
9657.641602	-96.995461
9663.024902	-91.598076
9668.408203	-90.301147
9673.791504	-91.989159
9679.174805	-94.638359
9684.558105	-96.144791
9689.941406	-100.185684
9695.324707	-93.154015
9700.708008	-90.428322
9706.091309	-90.471474
9711.474609	-88.654823
9716.857910	-77.302017
9722.241211	-73.873360
9727.624512	-75.992386
9733.007812	-64.300064
9738.391113	-63.534927
9743.774414	-66.006363
9749.157715	-70.249786
9754.541016	-74.779236
9759.924316	-79.266655
9765.307617	-86.173164
9770.690918	-90.491890
9776.074219	-92.902527
9781.457520	-88.533112
9786.840820	-91.231888
9792.224121	-92.819061
9797.607422	-95.646683
9802.990723	-100.900200
9808.374023	-94.589119
9813.757324	-96.583786
9819.140625	-103.376335
9824.523926	-98.368546
9829.907227	-99.710983
9835.290527	-98.148941
9840.673828	-90.584793
9846.057129	-88.694290
9851.440430	-87.918312
9856.823730	-87.836143
9862.207031	-88.661644
9867.590332	-88.002914
9872.973633	-90.962791
9878.356934	-92.364914
9883.740234	-96.160622
9889.123535	-106.687538
9894.506836	-96.487221
9899.890137	-88.638115
9905.273438	-89.758339
9910.656738	-90.848862
9916.040039	-87.654732
9921.423340	-88.991211
9926.806641	-92.322319
9932.189941	-91.007675
9937.573242	-90.402168
9942.956543	-91.033218
9948.339844	-89.614204
9953.723145	-85.135727
9959.106445	-86.097603
9964.489746	-90.522148
9969.873047	-95.257591
9975.256348	-98.513855
9980.639648	-101.309937
9986.022949	-97.903549
9991.406250	-92.729439
9996.789551	-97.375687
10002.172852	-94.126389
10007.556152	-90.520676
10012.939453	-86.191162
10018.322754	-91.199059
10023.706055	-95.355049
10029.089355	-88.056793
10034.472656	-85.027802
10039.855957	-82.720184
10045.239258	-90.097939
10050.622559	-86.277481
10056.005859	-85.733986
10061.389160	-87.757843
10066.772461	-80.235016
10072.155762	-82.147392
10077.539062	-63.956249
10082.922363	-60.670013
10088.305664	-62.576614
10093.688965	-66.170807
10099.072266	-69.221466
10104.455566	-73.459961
10109.838867	-78.069717
10115.222168	-78.633408
10120.605469	-78.300880
10125.988770	-84.754311
10131.372070	-87.487343
10136.755371	-87.364876
10142.138672	-86.148056
10147.521973	-85.981659
10152.905273	-86.569504
10158.288574	-88.778549
10163.671875	-89.997269
10169.055176	-94.772530
10174.438477	-100.055046
10179.821777	-101.943588
10185.205078	-107.919632
10190.588379	-94.296288
10195.971680	-91.787811
10201.354980	-86.485893
10206.738281	-83.402435
10212.121582	-83.948616
10217.504883	-86.253555
10222.888184	-89.889732
10228.271484	-82.560753
10233.654785	-81.870872
10239.038086	-84.842232
10244.421387	-83.842445
10249.804688	-80.958321
10255.187988	-81.235252
10260.571289	-82.390633
10265.954590	-83.596786
10271.337891	-86.394760
10276.721191	-95.317207
10282.104492	-86.157028
10287.487793	-82.803703
10292.871094	-85.064117
10298.254395	-87.664055
10303.637695	-91.245308
10309.020996	-106.037369
10314.404297	-91.495872
10319.787598	-89.591240
10325.170898	-86.415161
10330.554199	-87.148788
10335.937500	-86.388664
10341.320801	-82.520958
10346.704102	-82.135422
10352.087402	-83.191277
10357.470703	-83.210938
10362.854004	-82.641479
10368.237305	-81.557159
10373.620605	-81.316986
10379.003906	-80.123192
10384.387207	-82.400322
10389.770508	-82.049782
10395.153809	-82.127388
10400.537109	-81.380608
10405.920410	-75.205353
10411.303711	-75.485382
10416.687012	-74.222244
10422.070312	-66.705978
10427.453613	-56.796013
10432.836914	-54.489738
10438.220215	-56.125835
10443.603516	-59.663540
10448.986816	-63.444256
10454.370117	-67.196205
10459.753418	-70.306145
10465.136719	-72.202339
10470.520020	-73.874123
10475.903320	-74.677666
10481.286621	-76.548752
10486.669922	-75.171272
10492.053223	-75.143082
10497.436523	-77.630997
10502.819824	-82.152473
10508.203125	-90.879288
10513.586426	-91.556351
10518.969727	-102.958862
10524.353027	-105.642342
10529.736328	-95.969925
10535.119629	-93.467278
10540.502930	-89.618744
10545.886230	-91.620712
10551.269531	-88.278763
10556.652832	-92.298241
10562.036133	-80.364548
10567.419434	-84.744514
10572.802734	-81.460556
10578.186035	-78.761932
10583.569336	-79.368713
10588.952637	-80.807709
10594.335938	-81.785095
10599.719238	-87.374527
10605.102539	-95.090416
10610.485840	-89.927170
10615.869141	-87.187965
10621.252441	-85.930855
10626.635742	-85.174149
10632.019043	-92.275528
10637.402344	-100.671547
10642.785645	-98.177109
10648.168945	-96.027809
10653.552246	-99.611511
10658.935547	-92.507362
10664.318848	-91.338905
10669.702148	-83.984947
10675.085449	-90.060661
10680.468750	-91.431107
10685.852051	-85.975754
10691.235352	-87.602280
10696.618652	-87.085732
10702.001953	-89.255707
10707.385254	-86.089493
10712.768555	-83.346527
10718.151855	-84.895943
10723.535156	-84.270668
10728.918457	-84.160202
10734.301758	-83.569580
10739.685059	-80.799072
10745.068359	-82.021729
10750.451660	-89.414665
10755.834961	-82.149033
10761.218262	-81.511627
10766.601562	-86.357674
10771.984863	-64.503700
10777.368164	-58.118942
10782.751465	-57.218704
10788.134766	-59.251534
10793.518066	-62.404427
10798.901367	-66.191994
10804.284668	-68.694672
10809.667969	-71.023315
10815.051270	-73.665916
10820.434570	-73.620461
10825.817871	-73.587433
10831.201172	-77.457863
10836.584473	-82.181999
10841.967773	-86.348061
10847.351074	-89.355186
10852.734375	-94.687431
10858.117676	-94.858467
10863.500977	-95.732468
10868.884277	-92.668907
10874.267578	-101.672577
10879.650879	-86.149040
10885.034180	-85.892372
10890.417480	-80.334091
10895.800781	-79.947159
10901.184082	-80.264870
10906.567383	-76.233871
10911.950684	-76.257965
10917.333984	-80.923676
10922.717285	-84.906654
10928.100586	-89.878922
10933.483887	-88.417015
10938.867188	-89.155701
10944.250488	-90.821640
10949.633789	-86.162834
10955.017090	-86.512520
10960.400391	-87.502647
10965.783691	-97.870934
10971.166992	-91.606911
10976.550293	-89.027077
10981.933594	-90.513672
10987.316895	-92.936028
10992.700195	-95.635437
10998.083496	-94.223228
11003.466797	-91.583427
11008.850098	-89.927422
11014.233398	-91.899590
11019.616699	-91.860710
11025.000000	-98.984451
11030.383301	-92.012642
11035.766602	-90.589005
11041.149902	-87.850395
11046.533203	-89.603310
11051.916504	-89.405502
11057.299805	-95.596230
11062.683105	-97.017380
11068.066406	-95.007751
11073.449707	-87.573402
11078.833008	-86.085777
11084.216309	-88.222015
11089.599609	-88.379639
11094.982910	-89.505554
11100.366211	-105.344429
11105.749512	-89.765381
11111.132812	-87.092171
11116.516113	-82.480850
11121.899414	-78.277596
11127.282715	-67.064201
11132.666016	-64.633591
11138.049316	-66.432938
11143.432617	-69.283051
11148.815918	-71.480522
11154.199219	-72.921921
11159.582520	-74.777420
11164.965820	-78.863892
11170.349121	-81.611641
11175.732422	-81.107346
11181.115723	-80.276672
11186.499023	-82.218773
11191.882324	-89.965012
11197.265625	-91.934059
11202.648926	-91.867043
11208.032227	-95.051643
11213.415527	-97.068954
11218.798828	-89.161690
11224.182129	-84.369286
11229.565430	-86.959061
11234.948730	-88.932495
11240.332031	-81.198929
11245.715332	-80.159019
11251.098633	-82.010666
11256.481934	-88.050446
11261.865234	-98.199196
11267.248535	-91.331985
11272.631836	-95.381401
11278.015137	-86.547707
11283.398438	-86.644333
11288.781738	-91.317986
11294.165039	-90.711639
11299.548340	-95.712166
11304.931641	-100.161079
11310.314941	-88.940392
11315.698242	-89.097115
11321.081543	-90.575050
11326.464844	-95.617752
11331.848145	-89.705811
11337.231445	-86.887276
11342.614746	-93.022278
11347.998047	-92.720772
11353.381348	-90.965462
11358.764648	-91.080002
11364.147949	-89.174797
11369.531250	-94.876366
11374.914551	-104.631050
11380.297852	-91.544075
11385.681152	-97.983665
11391.064453	-96.102165
11396.447754	-88.270935
11401.831055	-88.375519
11407.214355	-91.530396
11412.597656	-96.249092
11417.980957	-94.362007
11423.364258	-91.407280
11428.747559	-88.716202
11434.130859	-91.307381
11439.514160	-91.765739
11444.897461	-90.838699
11450.280762	-86.556709
11455.664062	-81.304749
11461.047363	-83.180031
11466.430664	-86.313255
11471.813965	-98.920174
11477.197266	-74.925911
11482.580566	-70.678513
11487.963867	-71.887009
11493.347168	-72.712357
11498.730469	-75.024437
11504.113770	-78.367111
11509.497070	-79.508499
11514.880371	-82.210732
11520.263672	-78.995857
11525.646973	-79.714127
11531.030273	-81.629189
11536.413574	-81.235939
11541.796875	-79.413971
11547.180176	-82.801147
11552.563477	-82.934860
11557.946777	-86.595520
11563.330078	-87.079407
11568.713379	-89.773834
11574.096680	-82.545090
11579.479980	-79.821045
11584.863281	-79.086052
11590.246582	-79.923889
11595.629883	-83.418053
11601.013184	-81.866417
11606.396484	-81.832314
11611.779785	-84.402237
11617.163086	-83.652473
11622.546387	-84.648743
11627.929688	-81.019295
11633.312988	-81.273819
11638.696289	-80.712807
11644.079590	-81.340256
11649.462891	-82.129578
11654.846191	-83.220886
11660.229492	-83.125465
11665.612793	-85.442047
11670.996094	-85.149414
11676.379395	-86.764671
11681.762695	-85.713959
11687.145996	-83.978401
11692.529297	-85.750931
11697.912598	-87.350929
11703.295898	-90.400574
11708.679199	-90.944374
11714.062500	-85.282310
11719.445801	-85.481705
11724.829102	-89.754623
11730.212402	-91.859787
11735.595703	-88.276237
11740.979004	-87.352669
11746.362305	-96.293968
11751.745605	-93.743996
11757.128906	-87.542374
11762.512207	-89.692070
11767.895508	-92.886276
11773.278809	-92.347137
11778.662109	-94.558998
11784.045410	-95.540764
11789.428711	-100.787277
11794.812012	-91.309036
11800.195312	-91.525101
11805.578613	-101.036461
11810.961914	-88.753456
11816.345215	-82.460426
11821.728516	-83.049103
11827.111816	-78.966949
11832.495117	-74.635147
11837.878418	-74.175331
11843.261719	-75.126854
11848.645020	-75.603752
11854.028320	-76.667397
11859.411621	-77.882568
11864.794922	-77.881699
11870.178223	-79.052353
11875.561523	-82.439552
11880.944824	-82.117157
11886.328125	-83.107666
11891.711426	-81.026749
11897.094727	-87.113426
11902.478027	-84.977303
11907.861328	-82.682693
11913.244629	-81.304733
11918.627930	-82.005722
11924.011230	-85.982826
11929.394531	-86.453835
11934.777832	-85.317329
11940.161133	-92.676521
11945.544434	-85.278046
11950.927734	-80.680374
11956.311035	-81.582214
11961.694336	-80.397247
11967.077637	-78.671127
11972.460938	-79.571556
11977.844238	-81.383606
11983.227539	-84.523804
11988.610840	-83.726425
11993.994141	-82.786560
11999.377441	-83.748474
12004.760742	-84.884628
12010.144043	-92.217598
12015.527344	-96.485199
12020.910645	-104.391914
12026.293945	-95.798691
12031.677246	-88.538177
12037.060547	-89.921310
12042.443848	-91.570961
12047.827148	-90.389191
12053.210449	-89.634781
12058.593750	-89.765274
12063.977051	-90.295021
12069.360352	-92.733566
12074.743652	-90.792717
12080.126953	-91.295448
12085.510254	-87.522820
12090.893555	-90.513458
12096.276855	-94.850128
12101.660156	-89.684944
12107.043457	-86.945419
12112.426758	-88.054779
12117.810059	-88.191216
12123.193359	-87.465530
12128.576660	-86.624641
12133.959961	-85.102821
12139.343262	-85.760880
12144.726562	-98.172752
12150.109863	-89.873116
12155.493164	-84.903984
12160.876465	-81.637772
12166.259766	-80.651451
12171.643066	-82.831062
12177.026367	-91.794861
12182.409668	-73.699799
12187.792969	-70.584442
12193.176270	-72.585625
12198.559570	-77.118149
12203.942871	-79.812004
12209.326172	-82.021873
12214.709473	-83.344963
12220.092773	-86.061928
12225.476074	-97.137985
12230.859375	-107.506699
12236.242676	-102.908882
12241.625977	-94.719185
12247.009277	-95.394638
12252.392578	-93.251579
12257.775879	-96.440804
12263.159180	-103.387016
12268.542480	-92.263969
12273.925781	-91.772789
12279.309082	-92.031227
12284.692383	-91.165871
12290.075684	-93.058075
12295.458984	-92.266533
12300.842285	-95.240471
12306.225586	-91.611427
12311.608887	-99.942673
12316.992188	-90.453423
12322.375488	-90.076958
12327.758789	-89.095482
12333.142090	-88.800209
12338.525391	-95.731644
12343.908691	-93.080338
12349.291992	-92.707214
12354.675293	-90.568642
12360.058594	-94.286362
12365.441895	-91.859161
12370.825195	-92.290169
12376.208496	-93.933090
12381.591797	-91.153152
12386.975098	-92.768898
12392.358398	-90.105461
12397.741699	-87.217377
12403.125000	-88.074417
12408.508301	-89.185188
12413.891602	-94.361824
12419.274902	-92.704300
12424.658203	-89.647522
12430.041504	-89.989769
12435.424805	-89.548058
12440.808105	-96.456451
12446.191406	-94.909592
12451.574707	-95.709518
12456.958008	-93.277023
12462.341309	-96.804008
12467.724609	-91.486649
12473.107910	-90.657471
12478.491211	-86.933006
12483.874512	-84.137299
12489.257812	-83.719429
12494.641113	-86.556450
12500.024414	-84.817627
12505.407715	-86.480019
12510.791016	-89.121483
12516.174316	-88.672791
12521.557617	-85.008492
12526.940918	-94.715454
12532.324219	-87.718712
12537.707520	-73.397751
12543.090820	-68.257355
12548.474121	-67.060196
12553.857422	-68.553436
12559.240723	-72.496574
12564.624023	-77.396942
12570.007324	-83.007919
12575.390625	-88.026237
12580.773926	-95.289948
12586.157227	-92.970802
12591.540527	-97.679527
